话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4791367208009791,山猫科普 事发江西南昌县，视频由南昌县发布视频号发布，我录屏而来。护士患热射病正在抢救。视频中，南昌县人民医院护士谢春华，穿着防护服在38℃的天气下重度中暑，就是热射病。视频中，她躺在抢救室的病床上，四肢不停地抽搐。这是癫痫发作症状，说明她的脑部已经受到了热损伤。我们要知道热射病病人，即使能够抢救回来，病人的脑损伤也是不可逆的。赞美护士辛苦有用吗？如果讲科学，本来可以不用这么辛苦啊！无谓牺牲有用吗？那是一条鲜活的人命啊！脑损伤不可逆！她这么年轻，她以后的生活怎么办？为什么不让他们脱了那些，在户外工作时，对防护新冠病毒毫无意义的白衣服或蓝衣服呢？还需要多少人因热射病逝去，这毫无防护意义的着装政策才会有所改变啊？（为什么在夏天，太阳下高温户外，穿着防护服没有意义，请详细见本人同名公中号文章！）真的抱歉，我连续四天就这个问题刷屏。因为担忧户外疫情防控人员会因不正确的着装而患热射病，他们会死的！这几天我真的因此睡不着啊！如果有关方面不能就此事做个改变，就算我永远闭嘴了，号也夹了，也死不瞑目啊。 白衣山猫的微博视频,2423757750,白衣山猫,m,2022/07/15,05:33:43,36305,4631,136706, , , , , , 
 , , , , , , , , , ,2359866327,波斯猫80,m,2022/07/15,08:37:16,向山猫提一个建议，能否不公开受伤护士的真实姓名？可以使用代称或者化名啊
 , , , , , , , , , ,3054114113,焱之翱者Listening,m,2022/07/15,09:02:03,天天宣传医护人员在太阳下测核酸，躺在地上休息啥的，还以为多光荣的事，那其实是后勤保障部门的无能和失职，反倒是不以为耻反以为荣。
 , , , , , , , , , ,6328237088,终于知道怎么改名,f,2022/07/15,06:41:06,我们这里都是在有空调的小屋子采核酸的，早在很多个月前就准备好了，所以不理解，怎么还会有让采核酸的人员在没有空调的地方工作，人性都没有了。
 , , , , , , , , , ,1676641557,NovEver,f,2022/07/15,08:09:12,主要我国只有一种病，其他病都他妈不是病
 , , , , , , , , , ,1927344961,苦逼的Dr,m,2022/07/15,05:55:35,这个还通过官方号发出来了，我们这采核酸中暑了一律不允许发
 , , , , , , , , , ,1821604757,烟花易冷很冷非常冷,m,2022/07/15,05:43:53,昨天开车听中央台的新闻，好像已经引起重视了，希望以后杜绝这种不科学的事情发生，多听听专业人员的意见。
 , , , , , , , , , ,7122877124,绵绵不爱吃鱼,f,2022/07/15,06:32:43,我们医护真的很苦，大热天的几乎人人不同程度中暑，之前一位同事也是晕倒抽搐，我是因中暑透不过气，一直遗留心慌心跳快的症状，每次去做核酸就就像上战场一样，说不定就得倒下了，下次防护服真不想穿了
 , , , , , , , , , ,2106873684,嘉鱼MM,f,2022/07/15,07:05:45,全国各地超高温。这样下去真的不行的。深圳每日一采。有些地方没有空调，采样人员穿着厚厚的防护服。带着防护帽，密不透风，看着都难受。
 , , , , , , , , , ,1017851077,蒹葭苍苍-上海,m,2022/07/15,05:50:22,先前有“恶意返乡”的，现有恶意防疫的。
 , , , , , , , , , ,2548909574,清湖晨曦,f,2022/07/15,06:46:26,让制定政策的人自己去试试，真是蔑视生命
 , , , , , , , , , ,7231319478,AWm爆炸庄,f,2022/07/15,06:34:55,政治战胜病毒🦠
 , , , , , , , , , ,7188921871,江宁妹妹,f,2022/07/15,06:08:21,太可怜了，可不可以不要这样啊，我们这确诊都能去看医生，也没传染给医生啊，那天我喉咙发炎去看医生，我还问医生我有没有可能中了，医生只是笑了说：不是没可能。他只穿了白大褂和口罩，防护服都没穿，我还是照样啊嘴巴给他检查喉咙
 , , , , , , , , , ,1962155223,随机漫步的珍妮,f,2022/07/15,07:43:19,有一丁点常识和人性都不会让医护人员在高温下穿防护服！草菅人命
 , , , , , , , , , ,7459177312,小球球-F,f,2022/07/15,09:32:22,没困难也要制造困难
 , , , , , , , , , ,3592746807,大耳猫土土,f,2022/07/15,09:32:32,政策不会改，是因为当官的不会自己穿这个衣服站着
 , , , , , , , , , ,1661946300,果粒有座小森林,f,2022/07/15,07:00:05,我觉得普通核酸检测人员，其实根本没必要穿那个防护服，戴好口罩勤消毒就够了
 , , , , , , , , , ,5992672611,非摄影师关波波,m,2022/07/15,07:26:48,过度防疫，一地鸡毛
 , , , , , , , , , ,3201071934,呵呵云端,f,2022/07/15,07:33:32,非的有血的事实才能警醒吗
 , , , , , , , , , ,6938218852,悠闲自在的拔萝卜,m,2022/07/15,09:12:36,虽人微言轻，但我还是要说：炎炎夏日，穿密不透风的防护服在外长时间执勤，很容易得热射病，热射病死亡率在20%到70%，远远高过新冠病毒。我们不希望英雄的基层防疫人员流汗流血又流泪！请有关部门尽快解决！🙏🙏🙏@共青团中央 @健康中国 @紫光阁 @金灿荣教授 @军武季 @侠客岛 @央视新闻 @人民网
 , , , , , , , , , ,5352518461,69蜂人31251,m,2022/07/15,07:17:21,我中午出去办事，穿上了雨衣，遮挡阳光。医生护士和工作人员对于现场的环境有第一发言权，但这个真相被所谓的统一步调忽略了，坐在指挥室里的人是感受不到战时临场的残酷。要学会保护自己。有些伤害并非恶意，而来自于无知。
https://m.weibo.cn/detail/4790068143982272,真没想到啊！！！去年十月给我焦虑的啊“功夫不负有心人，杨迪你是我的神！！！”我也是有证之人啦 （这是删了重发的完美打码版，刚刚我傻了） ,1215862823,杨迪,m,2022/07/11,15:31:43,9082,18951,296528, , , , , , 
 , , , , , , , , , ,1215862823,杨迪,m,2022/07/11,22:32:09,谢谢大家的祝福
 , , , , , , , , , ,3182020494,杨迪宝宝,f,2022/07/12,00:25:09,恭喜恭喜
 , , , , , , , , , ,2183487935,吴莫愁Momo-,f,2022/07/11,19:57:30,哈哈哈哈哈  好高兴呐👍
 , , , , , , , , , ,6444928713,饭圈安利鹅,f,2022/07/11,21:36:36,迪哥最棒👍🏻
 , , , , , , , , , ,2403465541,蒋霆凯,m,2022/07/11,17:30:53,哈哈哈恭喜迪哥
 , , , , , , , , , ,6034762424,DIJIA丨杨迪的选择,m,2022/07/11,15:32:20,恭喜大儿杨迪你是我的神！这是我的台词让让！
 , , , , , , , , , ,1895850877,杨迪全国后援会,f,2022/07/11,15:32:40,主持人杨迪你好👋🏻
 , , , , , , , , , ,3807503995,琪琪姐姐_Jay,f,2022/07/11,15:33:40,难怪迪哥没有被我的长沙普通话的口音带跑 原来已经是主持人杨迪啦
 , , , , , , , , , ,5598760497,陈甸甸甸-,f,2022/07/11,15:33:05,老公好棒妈妈爆哭@杨迪
 , , , , , , , , , ,2144053935,浅井悠佑,m,2022/07/11,15:37:31,
 , , , , , , , , , ,5657810026,夏慕灵萱,f,2022/07/11,15:32:22,哈哈哈哈哈哈哈假装第一次看到恭喜迪哥🎉迪哥好棒
 , , , , , , , , , ,6099602457,玺豹突击队队长,f,2022/07/11,15:33:22,晚了现在全国人民都知道你的身份证号了😂😂😂
 , , , , , , , , , ,2589102852,算北叔,m,2022/07/11,16:01:19,杨迪的八字：庚午，甲申，壬子，壬寅 壬生申月透庚，偏印格，原局壬火当令受生，自坐阳刃，必用甲木食神，庚甲虽相克，但庚金坐午截脚损力，甲木有根受生，用神有辅，手段可见非常，格局贵重。伤官透干，后面越来越好。
 , , , , , , , , , ,5818843399,·不耀担心·,f,2022/07/11,15:32:32,杨迪老师棒棒
 , , , , , , , , , ,5169355486,遛狗法则,f,2022/07/11,15:35:11,被幸福砸傻的男人
 , , , , , , , , , ,6611897568,小新炸土豆,f,2022/07/11,15:32:14,老公老公老公老公！！！啊啊啊啊啊啊啊啊啊啊
 , , , , , , , , , ,7475097601,Violet_半岛微醺·,f,2022/07/11,15:32:38,迪哥我成绩出来了，比我估得分低了点
https://m.weibo.cn/detail/4791500632228000,穷的冒烟的进，给你银行卡打五万，转关就行。 ,1833569404,辛德瑞拉小卖部,f,2022/07/15,14:23:54,205003,44244,42742, , , , , , 
 , , , , , , , , , ,5581785513,微博抽奖平台,m,2022/07/15,14:56:07,奖品名称：现金奖品*1人；抽奖时间：2022-08-10 22:59:00；抽奖规则：抽奖详情
 , , , , , , , , , ,1968127361,吃水果不吃酱-,f,2022/07/15,14:28:29,就是说，为什么每年都觉得比去年还热
 , , , , , , , , , ,5463303565,祖国的花朵向日葵,f,2022/07/15,14:44:19,坚持就是胜利
 , , , , , , , , , ,6071032301,ViyeeMoratorium,m,2022/07/15,14:34:18,虽然每次都不中
 , , , , , , , , , ,7716380169,一定要瘦到九十八斤,f,2022/07/15,14:24:56,听我说谢谢你
 , , , , , , , , , ,1954038477,一颗白旦,m,2022/07/15,14:28:17,谢谢拉姐 中午在公司带薪上厕所=带薪上蒸笼
 , , , , , , , , , ,5276780664,屁话编年史,m,2022/07/15,14:53:51,穷人来了
 , , , , , , , , , ,5475146461,嘉陵江江绿,f,2022/07/15,15:50:45,我不仅穷的冒烟我快烧成灰了
 , , , , , , , , , ,5447093866,INTO1-刘宇最爱的饼饼,f,2022/07/15,18:32:44,抽我吧我中奖了再请100个人喝奶茶🙏🙏🙏
 , , , , , , , , , ,5051667912,你比昨天快乐吗,f,2022/07/15,15:08:54,主要是热得冒烟，租的房子电费一块钱一度好贵啊
 , , , , , , , , , ,5119868991,我不是小姑娘,f,2022/07/15,14:41:43,热就算了，关键今天还停电，空调都开不了🙊
 , , , , , , , , , ,3150547332,我想想明天吃什么_,f,2022/07/15,16:10:43,转的我都累了 老天爷让我中一次 就一次
 , , , , , , , , , ,3155921854,-是否与此无关-,f,2022/07/15,16:29:27,我就属于是每隔一段时间间歇性希望自己走狗屎运，然后又认清现实
 , , , , , , , , , ,3009764403,涂山烧杯,f,2022/07/15,14:26:59,热死我了🥵
 , , , , , , , , , ,2193664261,发小们够用就好,f,2022/07/15,14:42:11,我再来试试
 , , , , , , , , , ,3152168324,雅冬1129,f,2022/07/15,16:04:01,穷的都着火了
 , , , , , , , , , ,7483451718,费费的2号小跟班,m,2022/07/15,15:04:55,我愿一生荤素搭配换取这一下
 , , , , , , , , , ,6537408052,热负荷_,f,2022/07/15,14:56:42,抽我
 , , , , , , , , , ,6233039231,渡边麻有,f,2022/07/15,14:24:36,我又来了
 , , , , , , , , , ,5207817397,-香蕉味冰美式,f,2022/07/15,17:24:36,冒烟来了
https://m.weibo.cn/detail/4789833681339372,你快乐 于是我快乐生日快乐❤️ ,3511727907,楊丞琳,f,2022/07/11,00:00:02,3332,5509,183304, , , , , , 
 , , , , , , , , , ,1739046981,李荣浩,m,2022/07/11,00:50:45,
 , , , , , , , , , ,5197817512,青春住了琳,f,2022/07/11,00:00:17,点播一首杨丞琳的《以年为单位的爱情》
 , , , , , , , , , ,6882248556,杨丞琳资讯,m,2022/07/11,00:00:21,祝浩哥生日快乐！平安健康，万事顺遂❤️每年的604和711都是吃狗粮吃到饱的日子呀，好甜好甜～😋
 , , , , , , , , , ,1764299302,杨丞琳吧官方微博,f,2022/07/11,00:00:40,愿丞琳的Boy生日快乐🎂你们 都要一直幸福快乐 身体健康 天天开心快乐♥️
 , , , , , , , , , ,1945557107,小彭会发光,m,2022/07/11,00:00:41,真不愧是以年为单位的恋爱
 , , , , , , , , , ,2589102852,算北叔,m,2022/07/11,13:42:40,杨丞琳的八字：庚午，甲申，壬子，壬寅 壬生申月透庚，偏印格，原局壬火当令受生，自坐阳刃，必用甲木食神，庚甲虽相克，但庚金坐午截脚损力，甲木有根受生，用神有辅，手段可见非常，格局贵重。伤官透干，后面越来越好
 , , , , , , , , , ,5690180097,怀玉0-0,f,2022/07/11,00:03:40,！！！ 祝李先生生日快乐 祝你们幸福永远！！！ 我去过同款啊啊啊啊啊  我好激动
 , , , , , , , , , ,5944344001,SIRen静静,f,2022/07/11,00:00:34,㊗️姐夫生日快乐，两个人一直幸福（今天终于等到合照，虽然背影）
 , , , , , , , , , ,7389531204,沉迷这个琳,f,2022/07/11,00:00:27,0点卡点吃狗粮啦 祝姐夫生日快乐🎂
 , , , , , , , , , ,3990207581,双眼皮的琳亲,f,2022/07/11,00:00:15,祝你的男人生日快乐 + 求婚纪念日三周年快乐 你和你的男人要一直幸福下去
 , , , , , , , , , ,3112957597,算冰叔,f,2022/07/11,09:05:10,杨丞琳八字分析。癸水日主，以印当财来看，在年为大财，丙丁财为才华，用才华取财，偏财之地，典型的财多身弱的八字，大运看来丁火透干，一路走财官和食伤大运，都是很好的大运。流年一但给力便扶摇直上，一路食伤财官大运。
 , , , , , , , , , ,7357822669,最爱杨丞琳,f,2022/07/11,00:00:15,祝你的李先生生日快乐～身体健康❤️🌟
 , , , , , , , , , ,2305139962,胖嘟嘟的胖九丶,m,2022/07/11,00:00:11,姐夫生日快乐
 , , , , , , , , , ,1824780244,Stareblankly-,f,2022/07/11,00:00:17,姐夫生日快乐🎂
 , , , , , , , , , ,1626407433,Mon阿,m,2022/07/11,00:00:19,姐夫生日快乐
 , , , , , , , , , ,1733654745,我是Eaphy妃,f,2022/07/11,00:00:36,生日快乐！我的李老师！你们要幸福！
 , , , , , , , , , ,7509850858,丞迷于琳,f,2022/07/11,00:00:29,姐夫生日快乐
 , , , , , , , , , ,2830857365,老挝女婿,m,2022/07/11,00:01:41,夜宵不用吃了，饱了
 , , , , , , , , , ,6763782058,爱神丘比琳_,f,2022/07/11,00:00:31,祝哥生日快乐🎂
 , , , , , , , , , ,6988052531,T-iske,f,2022/07/11,00:01:36,祝你的李先生生日快乐～要开开心心～
https://m.weibo.cn/detail/4791449327504172,和好朋友噗噗再次相遇，一起寻找治愈的香气，愿我们都找到最简单的快乐  @野兽派花店#野兽派熊猫噗噗# ,2172061270,龚俊Simon,m,2022/07/15,11:00:03,"""100万+""",308988,2030775, , , , , , 
 , , , , , , , , , ,5494357907,火火爱吃炸鸡腿·,f,2022/07/15,11:00:12,🚨前方注意🌋🎇🛰🚸                           🌠这里是M1640号✨星际🌙飞船🛸☄️                ✨✨✨✨📣驾驶指令📣✨✨✨✨              🔭宇宙公主们开得好不好不重要🥺       🦋   俊俊开心最重要✨🌙耶耶你开心吗🐶😼
 , , , , , , , , , ,5494357907,火火爱吃炸鸡腿·,f,2022/07/15,11:00:18,𝟝▫️▫️🔴▫️▫️🔵▫️▫️▫️▫️▫️我ྀི 𝟙▫️🔴🔴🔴🔵🔵🔵▫️▫️▫️▫️们ྀི 𝟙▫️🔴🔴🔴🔵🔵🔵▫️▫️▫️▫️一ྀི 𝟚▫️▫️🔴🔴🔵🔵▫️▫️▫️▫️▫️直ྀི 𝟡▫️▫️▫️🔴🔵▫️▫️▫️▫️▫️▫️在ྀ
 , , , , , , , , , ,1997947465,清醒梦Ann,f,2022/07/15,11:00:20,好帅哦🥺
 , , , , , , , , , ,7758409593,我已经没有梗啦,f,2022/07/15,11:00:42,耶耶要注意防暑呀，多喝水多喝水多喝水！
 , , , , , , , , , ,1765114667,-南在北方,f,2022/07/15,11:00:08,今晚看直播
 , , , , , , , , , ,2275344610,据说我叫二万,f,2022/07/15,11:01:57,快乐！
 , , , , , , , , , ,6593997003,废话_加甜加辣,f,2022/07/15,11:00:37,好耶
 , , , , , , , , , ,7585514851,发光太阳俊俊,f,2022/07/15,11:02:38,老公崽崽宝贝俊俊亲亲
 , , , , , , , , , ,1918088523,邵小帅的美妆手账,f,2022/07/15,11:03:16,龚俊
 , , , , , , , , , ,7272290444,与龚俊热恋中,f,2022/07/15,11:02:57,俊味仙来啦🍄噗噗俊俊贴贴～
 , , , , , , , , , ,6428748311,西瓜雪糕冰阔落_,m,2022/07/15,11:01:39,爱你哟老公～勇敢耶耶，不怕困难🍄
 , , , , , , , , , ,6199649377,小小菇奶奶,f,2022/07/15,11:02:01,#野兽派代言人龚俊# 龚俊好帅@龚俊Simon
 , , , , , , , , , ,1957413567,李笑笑Jade,f,2022/07/15,11:01:02,来啦来啦！！！
 , , , , , , , , , ,6076954833,·龚喜发大财·,f,2022/07/15,11:00:32,我来啦
 , , , , , , , , , ,1632627535,神仙睫毛精sally,f,2022/07/15,11:02:58,太棒啦
 , , , , , , , , , ,7530720062,-一枕清梦-,f,2022/07/15,11:00:37,老公
 , , , , , , , , , ,1112064032,喜欢小俊宝,f,2022/07/15,11:01:14,老公
 , , , , , , , , , ,6088411805,柏酒浮春-,f,2022/07/15,11:03:32,俊味仙来啦
 , , , , , , , , , ,5693995332,起名字很让人头大,m,2022/07/15,11:00:08,老公！来啦！
 , , , , , , , , , ,3923972758,-永远的大白牙-,f,2022/07/15,11:00:08,老公晚上见！
https://m.weibo.cn/detail/4789359294026379,扫了一眼国际版新闻，我们最近干了这些事：*向饥荒中的斯里兰卡捐1万吨大米，满足该国110万学生6个月的需求。*向叙利亚捐了第二批100辆通勤巴士，帮助改善叙利亚人民生活。*向阿富汗地震灾民捐了紧急人道主义援助。*给埃塞俄比亚南部小学捐了清洁卫生用水设施。（看到小孩子们能为了喝上一口干净水这么高兴还是挺心酸的）*和埃及公司共同建造该国首个电气化轻轨交通。（埃及总统嘴角的笑都抑不住了）*承建的孟加拉国帕德玛大桥正式通车，这座桥对孟加拉人民来说意义重大，简直是全民乐疯的状态。（他们称之为“梦想之桥”，在桥上拥挤，奔跑，亲吻桥面。热烈狂欢庆祝）*中老铁路开通，以昆明中心辐射东南亚国家的陆上交通网开始形成，在东南亚引起不小震动。（物资运输成本大大降低，对我们西南地区和东南亚国家的发展都是利好）*（印尼雅万高铁主线开始铺设有砟轨道，他们看到了中老铁路的成功，认为这个项目由我们承建是最好的选择，所以他们也很高兴）感觉国内宣传力度很不足啊……好多事随口一问大家都不知道。不过读着这些还是会有“世界有变好一点点”的感觉。,1448495451,风息神泪,m,2022/07/09,16:35:00,45716,1259,210915, , , , , , 
 , , , , , , , , , ,1448495451,风息神泪,m,2022/07/10,20:42:13,图片评论
 , , , , , , , , , ,2573748241,云子要上天L,f,2022/07/09,16:36:50,宣传足了会有人说“自己的国民不管管别人”（我真的见过）
 , , , , , , , , , ,5193850388,未死闲人,m,2022/07/09,16:36:45,只要针对性的少看微博，世界也没那么糟糕
 , , , , , , , , , ,6581329166,白色猪脚,f,2022/07/09,16:36:44,因为我们是去建设，不是去破坏，不是嘴上说着和某国人民站在一起，结果弄得这个国家人民妻离子散，颠沛流离。
 , , , , , , , , , ,2170443270,树深时见六,f,2022/07/09,16:37:20,第一万次质疑，我们有宣传部么？
 , , , , , , , , , ,2105295803,黑猫的小九尾,f,2022/07/09,16:38:52,用我脑回路不正常的形容词形容下就是，咱爹真的好爱救风尘
